STOPPLACECODE;NAME;TOWN;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO
DE:S:80000510;Markt;Elten;0,0;0,2;0,0;0,0;0,0;0,0
DE:S:80000530;Neustadt;Elten;0,0;0,0;0,0;0,0;0,0;0,0
DE:S:80000560;Hauberg;Elten;0,4;0,5;0,0;0,0;0,0;0,0
DE:S:80000570;Feldhausener Weg;Elten;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:16000010;Station;Meppel;84,60000000000001;80,3;15,2;11,8;0,0;0,0
NL:S:16000040;Ziekenhuis;Meppel;1,3;0,8;0,1;0,1;0,0;0,0
NL:S:16000260;Medisch Centrum;Meppel;0,3;0,4;0,0;0,0;0,0;0,0
NL:S:16000280;Gemeenteweg;Halfweg;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:16000600;Burg. Knopperslaan;Meppel;0,2;0,1;0,0;0,0;0,0;0,0
NL:S:16000710;Steenwijkerstraatweg;Meppel;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:16000800;De Stouwe;Meppel;7,5;8,8;0,3;0,5;0,0;0,0
NL:S:16000880;Reestplantsoen;Meppel;1,2;1,0;0,1;0,2;0,0;0,0
NL:S:16000910;Leonard Springerlaan;Meppel;0,4;0,5;0,5;0,1;0,0;0,0
NL:S:16001010;Hugo de Grootstraat;Meppel;3,1;3,6;0,0;0,0;0,0;0,0
NL:S:16002610;Prinsengracht;Meppel;1,4;1,1;0,4;0,2;0,0;0,0
NL:S:16110060;Heerenweg;IJhorst;2,7;2,1;0,3;0,4;0,0;0,0
NL:S:16110081;Havixhorst;De Schiphorst;0,0;0,1;0,0;0,1;0,0;0,0
NL:S:16110090;Wiltenweg;De Wijk;0,0;0,6;0,0;0,0;0,0;0,0
NL:S:16110220;Willem Koopsweg;De Wolden;0,8;1,1;0,2;0,2;0,0;0,0
NL:S:16110230;Oosterakker;De Wijk;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:16110240;Verzorgingstehuis;De Wijk;1,3;0,6;0,6;0,2;0,0;0,0
NL:S:16110260;Sparrenlaan;IJhorst;0,8;0,5;0,1;0,0;0,0;0,0
NL:S:16180100;Vlakkenweg;Staphorst;1,0;1,8;0,1;0,2;0,0;0,0
NL:S:16180120;Geerligsland;Staphorst;1,5;2,0;0,1;0,1;0,0;0,0
NL:S:16180140;Jan Arendsland;Staphorst;2,0;2,5;0,3;0,3;0,0;0,0
NL:S:16180160;Snelweg;Staphorst;0,9;1,1;0,3;0,2;0,0;0,0
NL:S:16180180;Achthoevenweg;Staphorst;9,3;10,5;0,8;0,9;0,0;0,0
NL:S:16180200;Hoogeweg;Staphorst;15,6;12,4;1,6;1,7;0,0;0,0
NL:S:16180220;Bergerslag;Staphorst;18,6;16,5;2,7;2,2;0,0;0,0
NL:S:16180240;Gemeentehuis;Staphorst;18,5;18,3;2,5;2,0;0,0;0,0
NL:S:16180260;Lindenlaan;Staphorst;7,2;9,4;1,1;1,5;0,0;0,0
NL:S:16180280;Bejaardenhuis;Staphorst;3,6;2,8;0,8;0,8;0,0;0,0
NL:S:16180300;Prinses Beatrixstraat;Staphorst;5,4;5,0;1,5;1,2;0,0;0,0
NL:S:16180320;Boldewijnhuizen;Staphorst;0,2;0,1;0,0;0,0;0,0;0,0
NL:S:16280100;Oostermenneweg;Rouveen;2,5;1,9;0,2;0,2;0,0;0,0
NL:S:16280120;Zuideindigerweg;Rouveen;2,9;2,6;0,2;0,2;0,0;0,0
NL:S:16280140;Stadsweg;Rouveen;0,2;0,4;0,1;0,0;0,0;0,0
NL:S:16280160;Oude Rijksweg 485;Rouveen;1,2;1,1;0,1;0,2;0,0;0,0
NL:S:16280180;Hervormde Kerk;Rouveen;21,4;19,2;2,9;2,5;0,0;0,0
NL:S:16280200;Oude Rijksweg 415;Rouveen;2,3;2,3;0,2;0,4;0,0;0,0
NL:S:16280220;Oud Gereformeerde Kerk;Rouveen;1,9;1,8;0,2;0,2;0,0;0,0
NL:S:16280240;Conradsweg;Rouveen;1,5;1,6;0,0;0,1;0,0;0,0
NL:S:16280260;Schoolwijksweg;Rouveen;1,9;2,2;0,1;0,1;0,0;0,0
NL:S:16280280;Dekkersweg;Rouveen;3,2;2,7;0,2;0,2;0,0;0,0
NL:S:16300010;Gemeentehuis;Steenwijk;8,9;11,3;4,2;37,5;0,4;0,5
NL:S:16300030;Vendelweg;Steenwijk;12,1;9,2;5,5;14,1;2,9;1,6
NL:S:16300050;Matthijs Kiersstraat;Steenwijk;8,6;8,2;8,3;13,899999999999999;2,0;1,4
NL:S:16301010;Station;Steenwijk;120,0;115,9;199,3;250,70000000000002;89,5;73,9
NL:S:16380100;Haersterbroekweg;Zwolle;0,9;2,2;0,2;0,2;0,0;0,0
NL:S:16380120;Steenwetering;Lichtmis;0,6;0,5;0,3;0,2;0,0;0,0
NL:S:16380140;Meeleweg;Lichtmis;0,5;0,7;0,1;0,1;0,0;0,0
NL:S:16380190;Busstation;Lichtmis;12,7;14,8;2,2;2,6;0,0;0,0
NL:S:16580010;Noordeinde;Zwolle;1,3;1,3;0,6;0,6;0,2;0,4
NL:S:16580030;Westeinde;Zwolle;2,4;2,6;0,5;0,4;0,2;0,4
NL:S:16580050;Markteweg;Zwolle;8,2;4,8;4,1;4,3;3,1;3,3
NL:S:16580070;Kleefstraat;Zwolle;32,4;20,0;3,7;4,5;1,1;2,6
NL:S:16680010;Dedemsweg;Ruitenveen;5,5;5,9;2,9;1,2;0,9;0,9
NL:S:16680030;Kuitermansweg;Ruitenveen;2,3;2,7;0,9;0,8;0,5;0,5
NL:S:16680050;Nieuwe Kreuleweg;Ruitenveen;1,1;1,3;1,3;1,1;0,2;0,3
NL:S:16680070;Hoevenweg;Ruitenveen;3,5;3,4;1,6;1,3;1,2;1,3
NL:S:16680090;Middenweg;Ruitenveen;0,8;1,0;0,3;0,3;0,3;0,2
NL:S:16680110;Nieuwendijk;Ruitenveen;1,5;1,5;0,9;1,0;0,3;0,3
NL:S:16780001;Schuilhut;Nieuwleusen;0,7;0,4;0,1;0,1;0,0;0,0
NL:S:16780010;De Vlijt;Nieuwleusen;5,0;4,7;1,1;0,9;1,1;1,0
NL:S:16780030;Oosterhulst;Nieuwleusen;1,7;2,6;0,2;0,5;0,2;0,4
NL:S:16780050;Den Hulst;Nieuwleusen;33,7;43,4;5,7;7,7;4,5;5,3
NL:S:16780070;Bejaardencentrum;Nieuwleusen;18,7;19,8;8,5;8,4;5,4;6,8
NL:S:16780080;Baron van Dedemstraat;Nieuwleusen;4,7;0,6;2,4;0,2;1,2;0,1
NL:S:16780090;Gereformeerde Kerk;Nieuwleusen;27,6;24,3;8,8;8,5;5,1;5,4
NL:S:16780110;Zwembad;Nieuwleusen;26,0;23,7;7,9;6,7;3,9;4,4
NL:S:16780130;Centrum;Nieuwleusen;50,7;52,5;23,3;18,8;14,0;11,6
NL:S:16780150;Westeinde;Nieuwleusen;14,6;14,0;4,3;3,5;3,3;3,3
NL:S:16780170;Bouwhuisweg;Nieuwleusen;6,7;6,6;2,8;1,9;1,1;1,4
NL:S:16780190;Molen;Nieuwleusen;4,3;5,0;1,4;1,6;1,4;1,5
NL:S:16780300;Grote Markt;Nieuwleusen;1,7;1,0;0,5;0,2;0,0;0,0
NL:S:16780560;Rollecater Brug;Nieuwleusen;2,6;2,9;0,0;0,0;0,0;0,0
NL:S:17000010;Station;Hoogeveen;97,5;87,5;18,1;16,4;11,0;14,2
NL:S:17000210;Buizerdlaan;Hoogeveen;20,2;20,3;3,5;2,7;2,6;1,8
NL:S:17000710;Mr. Cramerweg P+R;Hoogeveen;6,7;8,0;2,8;1,7;1,7;1,1
NL:S:17001650;Willemskade;Hoogeveen;1,4;1,6;0,3;0,2;0,1;0,2
NL:S:17003020;Industrieweg;Hoogeveen;1,9;3,1;0,1;0,1;0,1;0,1
NL:S:17003040;Tamboerpassage;Hoogeveen;11,0;10,7;2,7;4,2;1,2;1,2
NL:S:17003120;Wolfsbosstraat;Hoogeveen;8,3;9,5;1,9;1,4;1,1;0,4
NL:S:17003140;Valkenlaan;Hoogeveen;4,4;6,0;0,8;0,9;0,4;0,2
NL:S:17003200;'t Haagje;Hoogeveen;14,4;15,2;2,7;2,8;1,6;1,4
NL:S:17190010;Buitenvaart;Hollandscheveld;3,5;3,9;0,1;0,4;0,1;0,0
NL:S:17190030;Opgaande 71;Hollandscheveld;0,9;0,9;0,0;0,2;0,0;0,1
NL:S:17190050;'t Hoekje;Hollandscheveld;14,4;14,3;1,2;1,5;0,6;0,7
NL:S:17190150;Carstensdijk;Zuideropgaande;3,4;3,8;0,4;0,4;0,1;0,3
NL:S:17190190;Schooldijkje;Zuideropgaande;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:17290010;Riegshoogtendijk;Kerkenveld;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:17290030;Gedempte Wijde Wijk;Kerkenveld;3,0;2,7;0,5;0,5;0,4;0,2
NL:S:17290050;Ritmeesterweg;Kerkenveld;0,5;0,6;0,2;0,1;0,1;0,1
NL:S:17290070;Riegshoogtendijk 3;Kerkenveld;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:17290090;Hoogeveenseweg 33;Kerkenveld;0,2;0,2;0,0;0,0;0,0;0,0
NL:S:17290110;Braambergerweg;Kerkenveld;1,2;1,2;0,2;0,2;0,1;0,0
NL:S:17290130;Hoogeveenseweg 11;Kerkenveld;0,2;0,3;0,1;0,2;0,1;0,1
NL:S:17350030;Riegshoogtendijk;Hollandscheveld;9,1;9,5;1,5;0,9;0,7;0,8
NL:S:17350050;Jan Wintersdijkje;Zuideropgaande;1,7;1,7;0,1;0,3;0,1;0,1
NL:S:17480030;Zwolseweg;Balkbrug;3,3;4,2;1,5;1,8;1,6;1,7
NL:S:17480050;d 'Olde Heerd;Balkbrug;9,7;8,8;3,4;2,8;2,6;2,5
NL:S:17480070;Zelhorstweg;Balkbrug;1,7;1,6;0,4;1,0;0,2;0,3
NL:S:17480090;Nieuweweg (Sluis 4);Balkbrug;3,8;3,6;1,2;1,2;1,2;1,4
NL:S:19000320;Trageldijk;Coevorden;0,9;0,9;0,0;0,0;0,0;0,0
NL:S:19001410;Station;Coevorden;17,5;17,1;0,0;0,0;0,0;0,0
NL:S:19180200;Scheidijk;De Krim;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:19180220;Dommerskanaal;De Krim;1,2;0,8;0,0;0,0;0,0;0,0
NL:S:19180260;Nieuwlandseweg;De Krim;0,4;0,4;0,0;0,0;0,0;0,0
NL:S:19180280;N.H. Kerk;De Krim;5,1;4,1;0,0;0,0;0,0;0,0
NL:S:19180300;Horstra's Wijk;De Krim;3,7;2,9;0,0;0,0;0,0;0,0
NL:S:19180332;Horstra's Wijk/Marsstraat;De Krim;0,1;0,2;0,0;0,0;0,0;0,0
NL:S:19180350;Marsstraat;De Krim;0,8;0,3;0,0;0,0;0,0;0,0
NL:S:19180450;Slagenweg/Lutteresweg;Ane;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:19180500;Hoofdweg;De Krim;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:19280010;Molenweg;De Krim;0,3;0,3;0,0;0,0;0,0;0,0
NL:S:19280030;Coevorderweg 171;De Krim;0,2;0,1;0,0;0,0;0,0;0,0
NL:S:19280050;Drukkerij Seinen;De Krim;0,2;0,2;0,0;0,0;0,0;0,0
NL:S:19280070;Coevorderweg 105;De Krim;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:19380010;Schuineslootweg;Slagharen;12,0;12,1;0,7;1,7;1,2;1,0
NL:S:19380030;Herenstraat 108;Slagharen;0,3;0,8;0,1;0,3;0,0;0,0
NL:S:19380050;Witmanweg;Slagharen;3,0;5,1;0,3;0,6;0,3;0,4
NL:S:19380070;Vergouwlaan;Slagharen;29,4;23,1;3,5;2,6;2,3;1,6
NL:S:19380151;Centrum;Lutten;101,4;104,2;15,1;15,7;10,6;9,9
NL:S:19380191;Viaduct;Lutten;6,8;6,5;1,6;2,2;0,9;1,0
NL:S:19380280;Coevorderweg 89;Slagharen;0,3;0,5;0,0;0,0;0,0;0,0
NL:S:19380301;Centrum;Slagharen;31,0;33,6;7,0;8,3;4,1;4,1
NL:S:19380320;Attractiepark;Slagharen;25,2;25,8;19,2;18,9;20,6;13,3
NL:S:19380340;Dedemsvaartseweg 84;Lutten;0,7;0,5;0,1;0,1;0,1;0,0
NL:S:19380360;Coevorderweg;Lutten;0,2;0,2;0,0;0,0;0,0;0,0
NL:S:19380380;Tottenhamstraat/Proatkoele;Lutten;0,4;0,2;0,0;0,1;0,0;0,0
NL:S:19380400;Ongelukkige Wijk;Lutten;2,1;2,1;0,0;0,1;0,1;0,1
NL:S:19480010;Rheezerend 162;Dedemsvaart;1,1;0,7;0,1;0,1;0,2;0,1
NL:S:19480030;Rheezerend;Dedemsvaart;1,2;1,2;0,3;0,4;0,1;0,1
NL:S:19480050;Rheezerend 60;Dedemsvaart;0,5;0,6;0,3;0,2;0,1;0,0
NL:S:19480070;Industrieweg;Dedemsvaart;2,1;2,6;0,1;0,1;0,1;0,0
NL:S:19480090;Celsiusstraat;Dedemsvaart;3,3;3,2;0,5;0,3;0,1;0,0
NL:S:19480110;Van Haeringenstraat;Dedemsvaart;1,2;1,6;0,1;0,2;0,1;0,1
NL:S:19480130;De Magnolia;Dedemsvaart;30,7;29,7;7,4;6,6;5,6;4,3
NL:S:19480150;Hazelaar;Dedemsvaart;23,3;24,9;4,8;5,2;2,7;3,1
NL:S:19480170;Krikkenstraat;Dedemsvaart;9,4;11,5;1,6;2,9;1,2;1,5
NL:S:19480190;Haitjema;Dedemsvaart;32,2;32,6;9,8;8,5;6,5;5,0
NL:S:19480230;Adelaarweg;Dedemsvaart;47,5;44,2;7,9;7,8;6,0;4,5
NL:S:19480250;Sportlaan;Dedemsvaart;21,3;23,9;4,0;5,0;3,1;3,8
NL:S:19480280;Busstation;Dedemsvaart;69,4;69,0;13,6;11,7;12,4;9,6
NL:S:19480300;Hoofdvaart 115;Dedemsvaart;1,7;1,7;0,3;0,7;0,2;0,3
NL:S:19480320;Hoofdvaart 207;Dedemsvaart;1,4;1,6;0,3;0,5;0,3;0,2
NL:S:19480340;Het Rak;Dedemsvaart;2,0;1,7;0,2;0,1;0,1;0,2
NL:S:19480360;De Pol;Dedemsvaart;2,3;2,0;0,5;0,4;0,5;0,6
NL:S:19481990;Zwiersstraat;Dedemsvaart;0,5;0,7;0,0;0,0;0,0;0,0
NL:S:19580000;Station;Gramsbergen;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:19580040;Aner Molen;Ane;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:19580060;De Viersprong;Ane;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:19580100;Slagenweg/Schansweg;Ane;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:24350010;Spin;De Blesse;0,3;0,3;0,3;0,2;0,0;0,0
NL:S:24350030;Bovenweg;De Blesse;0,7;0,7;0,7;0,2;0,0;0,0
NL:S:24350050;Friese Veldweg;De Blesse;0,6;0,8;0,7;0,5;0,0;0,0
NL:S:24350070;Lagebroekweg;Blesdijke;0,9;0,8;2,7;2,3;0,0;0,0
NL:S:24350600;Noord;De Blesse;7,9;9,1;4,1;10,5;0,0;0,0
NL:S:24450030;Marijenkampen;Marijenkampen;0,2;0,2;0,1;0,1;0,0;0,0
NL:S:24450050;Eikenlaan;Willemsoord;0,2;0,3;0,3;0,3;0,0;0,0
NL:S:24451400;'t Centrum;Steenwijkerwold;7,1;6,3;3,8;3,1;0,0;0,0
NL:S:24451800;Willemsoord;Willemsoord;4,3;3,7;0,7;2,2;0,0;0,0
NL:S:24510020;Frieseweg;Oldemarkt;9,0;9,1;7,7;7,1;0,0;0,0
NL:S:24510040;Koningin Julianaweg;Oldemarkt;7,8;5,6;8,9;8,5;0,0;0,0
NL:S:24510060;Parochiehuis;Oldemarkt;7,0;6,2;1,8;2,5;0,0;0,0
NL:S:24510070;Kruisstraat;Oldemarkt;2,8;2,4;8,4;7,9;0,0;0,0
NL:S:24510090;De Boterberg;Oldemarkt;1,1;1,0;0,4;0,7;0,0;0,0
NL:S:24550030;Zuidveen;Zuidveen;3,7;3,8;2,5999999999999996;4,7;1,0;0,5
NL:S:24550050;Groot Verlaat;Steenwijk;3,2;3,7;6,1;7,3;0,5;0,3
NL:S:24550160;Dolderbrug;Steenwijk;1,1;1,5;0,2;0,5;0,0;0,0
NL:S:24552310;Gemeentewerken;Tuk;1,5;1,4;1,5;1,4;0,0;0,0
NL:S:24552330;Oldemarktseweg;Tuk;1,3;1,1;0,0;0,1;0,0;0,0
NL:S:24552350;Watertoren;Thij;0,3;0,4;0,2;0,7;0,0;0,0
NL:S:24552370;Thij;Thij;0,3;0,2;0,2;0,2;0,0;0,0
NL:S:24590100;Burchtstraat;Kuinre;7,7;2,6;42,8;26,9;0,0;0,0
NL:S:24610010;Venebosweg;Ossenzijl;0,7;1,3;0,9;1,3;0,0;0,0
NL:S:24610030;Kloosterdijk;Ossenzijl;0,1;0,0;0,6;2,3;0,0;0,0
NL:S:24620010;Busstation;Lemmer;0,0;0,0;100,2;101,1;0,0;0,0
NL:S:24620110;Lemsterweg;Rutten;0,0;0,0;4,3;4,6;0,0;0,0
NL:S:24620130;Houtmolen;Lemmer;0,0;0,0;21,0;23,9;0,0;0,0
NL:S:24680010;Uiterdijkenweg;Luttelgeest;0,1;0,2;0,9;1,9;0,0;0,0
NL:S:24720010;Lemsterpoort;Rutten;0,0;0,0;91,0;83,2;0,0;0,0
NL:S:24720090;Noordermeerweg;Rutten;0,0;0,0;1,6;2,1;0,0;0,0
NL:S:24820030;Wrakkenpad;Creil;0,0;0,0;9,5;8,3;0,0;0,0
NL:S:24820050;IJzerpad;Rutten;0,0;0,0;4,1;4,6;0,0;0,0
NL:S:24820090;Creil;Creil;0,0;0,0;162,6;146,1;0,0;0,0
NL:S:24920030;Weg van Ongenade;Espel;0,0;0,0;0,4;1,6;0,0;0,0
NL:S:24920050;Onderduikerspad;Espel;0,0;0,0;7,3;7,0;0,0;0,0
NL:S:24920070;Noordermiddenweg;Espel;0,0;0,0;3,2;5,3;0,0;0,0
NL:S:24920080;Espelerweg;Emmeloord;0,0;0,0;1,9;3,4;0,0;0,0
NL:S:24920110;Espel;Espel;0,0;0,0;63,6;60,9;0,0;0,0
NL:S:24920130;Klutenpad;Creil;0,0;0,0;5,1;5,3;0,0;0,0
NL:S:25000010;Kettingstraat;Emmeloord;3,1;14,200000000000001;113,80000000000001;165,6;1,8;2,9000000000000004
NL:S:25000030;Lange Dreef;Emmeloord;0,9;2,0999999999999996;25,4;31,400000000000002;0,9;1,7
NL:S:25000050;Bunschotenlaan;Emmeloord;9,0;11,6;70,4;87,3;6,8;4,5
NL:S:25000070;Emmeloord - Oost;Emmeloord;0,8;1,5;20,1;24,0;0,1;0,2
NL:S:25000100;Diemenlaan;Emmeloord;13,0;12,799999999999999;75,5;78,8;4,9;3,2
NL:S:25000130;Ecopark;Emmeloord;0,6;0,9;9,299999999999999;12,6;0,2;0,2
NL:S:25000160;Ondernemersweg;Emmeloord;0,0;0,0;8,8;15,1;0,0;0,0
NL:S:25000180;Produktieweg;Emmeloord;0,0;0,0;12,0;17,9;0,0;0,0
NL:S:25000210;Zuyderzee College;Emmeloord;8,1;9,5;85,2;115,2;4,5;6,0
NL:S:25000410;Begraafplaats;Emmeloord;0,0;0,2;126,8;166,7;0,0;0,0
NL:S:25000430;Dr. W.M. Verhaarlaan;Emmeloord;0,0;0,0;3,7;3,2;0,0;0,0
NL:S:25000470;Nieuwlandenlaan;Emmeloord;0,0;0,0;8,1;10,3;0,0;0,0
NL:S:25000500;Medisch Centrum;Emmeloord;18,8;16,1;295,6;332,8;6,699999999999999;6,9
NL:S:25000600;Antonius Ziekenhuis;Emmeloord;25,6;19,6;402,09999999999997;373,09999999999997;16,200000000000003;15,5
NL:S:25000700;Urkerweg 18;Emmeloord;0,1;0,1;1,8;2,2;0,0;0,0
NL:S:25001400;Smeden;Emmeloord;4,0;10,7;42,6;78,5;3,3;4,7
NL:S:25005010;Busstation;Emmeloord;315,6;367,5;4583,8;4427,6;220,5;188,9
NL:S:25060010;Brink;Luttelgeest;0,8;1,0;37,1;31,4;0,0;0,0
NL:S:25060030;Luttelgeesterweg;Luttelgeest;0,0;0,0;0,1;1,4;0,0;0,0
NL:S:25060050;Lindeweg;Luttelgeest;0,3;0,0;1,7;0,5;0,0;0,0
NL:S:25060070;Orchideeenhoeve;Luttelgeest;0,3;0,7;7,1;9,9;0,0;0,0
NL:S:25060090;Oosterringweg;Luttelgeest;4,1;2,8;107,6;76,2;0,0;0,0
NL:S:25060110;Schansweg;Luttelgeest;0,1;0,2;1,1;1,1;0,0;0,0
NL:S:25070010;Luttelgeesterweg;Marknesse;1,0;0,9;8,8;8,600000000000001;0,6000000000000001;0,4
NL:S:25070030;H.D. Louwes Hoeve;Emmeloord;0,0;0,0;0,4;0,7;0,0;0,0
NL:S:25070050;Lindeweg;Emmeloord;0,4;0,4;3,4;3,1999999999999997;0,7;0,6000000000000001
NL:S:25130100;Sloefweg;Ens;1,9000000000000001;2,1999999999999997;10,5;11,299999999999999;1,0;1,1
NL:S:25130200;Bomenweg;Emmeloord;1,0;1,0;6,4;6,5;0,9;1,1
NL:S:25130300;Kleiweg;Emmeloord;0,9;1,3;4,4;7,9;1,0;0,30000000000000004
NL:S:25140100;Schaftweg/Nagelerweg;Emmeloord;0,0;0,0;2,1;3,4;0,0;0,0
NL:S:25140300;Johannes Postweg;Nagele;0,0;0,0;1,2;1,5;0,0;0,0
NL:S:25150100;Urkerweg 34;Tollebeek;0,0;0,1;1,2;2,3;0,0;0,0
NL:S:25150200;Sint Hubertusplaats;Tollebeek;17,0;16,900000000000002;221,0;228,5;0,0;0,0
NL:S:25150300;Urkerweg 46;Tollebeek;0,0;0,1;0,7;0,9;0,0;0,0
NL:S:25150400;Urkerdwarspad;Urk;0,6;0,5;3,7;4,0;0,0;0,0
NL:S:25170030;Zwembad Voorst;Kraggenburg;0,8;0,5;4,800000000000001;2,9000000000000004;0,7;0,30000000000000004
NL:S:25170050;Picknickplaats;Kraggenburg;0,7;0,6;6,5;5,8;0,30000000000000004;0,1
NL:S:25170070;Mammouthweg;Kraggenburg;0,1;0,2;2,6;2,2;0,30000000000000004;0,2
NL:S:25170090;Leemringweg/Sloefweg;Marknesse;0,4;0,3;3,8000000000000003;3,9;0,2;0,1
NL:S:25170110;Boslaan;Marknesse;0,0;0,0;1,1;0,6;0,0;0,0
NL:S:25170211;Busstation;Marknesse;47,4;55,699999999999996;665,1;644,0;11,600000000000001;12,299999999999999
NL:S:25170230;Breestraat;Marknesse;11,600000000000001;16,0;156,7;173,20000000000002;7,8;10,5
NL:S:25170250;Netl;Kraggenburg;1,3;1,9;9,7;13,2;3,7;2,8
NL:S:25180010;Busstation;Blokzijl;34,5;19,9;165,8;64,2;0,0;0,0
NL:S:25180030;Uiterdijkenweg;Marknesse;0,6;0,7;11,9;11,0;0,0;0,0
NL:S:25180050;Steenwijkerdwarsweg;Marknesse;1,1;1,1;7,6;8,7;0,0;0,0
NL:S:25230030;Ens;Ens;47,199999999999996;47,8;389,3;354,4;24,799999999999997;17,1
NL:S:25240010;Domineesweg;Nagele;1,6;2,1;195,1;216,0;9,5;6,7
NL:S:25240150;Professor Brandsmaw.;Nagele;0,0;0,0;0,4;0,2;0,0;0,0
NL:S:25240800;Nagele;Nagele;0,0;0,1;120,6;103,6;0,0;0,0
NL:S:25250010;Singel;Urk;10,6;9,0;233,8;180,9;0,0;0,0
NL:S:25250100;Urkerweg 60;Urk;0,6;0,7999999999999999;12,2;15,299999999999999;0,0;0,0
NL:S:25250210;Ransuil;Urk;21,900000000000002;26,0;320,1;360,0;0,0;0,0
NL:S:25250230;Winkelcentrum;Urk;32,5;32,0;432,0;420,59999999999997;0,0;0,0
NL:S:25250270;Vlaak;Urk;12,9;20,8;185,4;257,0;0,0;0,0
NL:S:25250300;Rotholm;Urk;11,8;10,4;242,0;183,3;0,0;0,0
NL:S:25250850;Lange Dam;Urk;13,200000000000001;16,5;171,2;208,2;0,0;0,0
NL:S:25250950;De Noord;Urk;7,0;9,899999999999999;99,10000000000001;132,8;0,0;0,0
NL:S:25251000;Gemeentehuis;Urk;14,799999999999999;15,9;260,90000000000003;262,8;0,0;0,0
NL:S:25251510;Marsdiep;Urk;0,0;0,0;3,1;2,5;0,0;0,0
NL:S:25251530;Griend;Urk;0,0;0,0;13,7;10,5;0,0;0,0
NL:S:25251570;Keteldiep;Urk;0,0;0,0;3,1;2,2;0,0;0,0
NL:S:25270010;Clarenberglaan;Vollenhove;114,2;73,6;426,5;170,4;30,6;12,5
NL:S:25270030;Kraggenburg;Kraggenburg;7,800000000000001;9,0;105,7;111,1;5,0;6,300000000000001
NL:S:25270110;Vollenhoverweg/NOP;Marknesse;0,1;0,30000000000000004;1,5;2,7;0,1;0,30000000000000004
NL:S:25270130;Repelweg;Marknesse;0,1;0,2;1,0;1,6;0,1;0,0
NL:S:25270150;Voorsterweg;Marknesse;1,2000000000000002;1,4000000000000001;8,3;9,8;1,0;0,7
NL:S:25270170;Voorstersluis;Marknesse;0,2;0,1;1,0;1,0;0,2;0,1
NL:S:25270190;Paardenweg;Kraggenburg;0,6000000000000001;0,5;20,400000000000002;9,299999999999999;0,6;0,2
NL:S:25280010;Boomkwekerij;Scheerwolde;4,7;4,7;4,6;4,8;0,0;0,0
NL:S:25280050;Beenderribben;Wetering;1,4;1,2;0,2;0,4;0,0;0,0
NL:S:25280070;Wetering;Wetering;1,5;1,5;0,1;0,5;0,0;0,0
NL:S:25280090;Veldhuisweg;Baarlo;0,1;0,1;0,2;0,2;0,0;0,0
NL:S:25330300;Zwartemeerweg;Ens;6,300000000000001;4,5;30,3;13,4;3,2;1,7
NL:S:25350010;Markeweg;Blesdijke;2,0;1,8;2,1;2,4;0,0;0,0
NL:S:25350030;Dalhoeve;Blesdijke;0,6;0,7;0,1;0,2;0,0;0,0
NL:S:25370010;Heetveld;Heetveld;3,4;4,2;2,3;3,2;1,0;0,7
NL:S:25370070;Prot Chr Basisschool;Heetveld;4,4;3,9;2,1;2,1;0,6;0,4
NL:S:25380010;Jan van Nassauweg;Scheerwolde;1,8;1,5;6,1;4,8;0,0;0,0
NL:S:25380030;Smalleweg;Scheerwolde;0,0;0,1;0,0;0,2;0,0;0,0
NL:S:25430010;Noorderrandweg;Kampereiland;1,7;2,4;3,2;2,5;0,30000000000000004;0,3
NL:S:25430030;Rechterveldweg;Kampereiland;3,6;3,4;5,4;5,6;1,2000000000000002;2,1
NL:S:25430050;Natuurbad Seveningen;Kampereiland;0,5;0,7;0,8;0,8999999999999999;0,5;0,2
NL:S:25430200;Kampereiland Kerk;Kampereiland;1,7;1,5;5,6000000000000005;4,7;0,2;0,1
NL:S:25430300;Witte Brug;Kampereiland;1,5;1,6;4,0;4,1;0,0;0,1
NL:S:25440050;Visvijverweg;Swifterbant;0,0;0,0;8,2;8,5;0,0;0,0
NL:S:25450810;Kooystraat;Ossenzijl;5,1;3,7;14,0;13,4;0,0;0,0
NL:S:25470010;De Velde;De Velde;1,6;2,0;0,7999999999999999;1,3;0,5;0,9
NL:S:25470030;Busstation;Zwartsluis;186,5;176,5;126,10000000000001;159,0;56,4;53,2
NL:S:25470050;Bejaardencentrum;Zwartsluis;3,3;3,3;0,2;0,5;0,4;0,4
NL:S:25470070;De Krieger;De Krieger;6,2;7,3999999999999995;1,4;3,0;0,5;0,5
