STOPPLACECODE;NAME;TOWN;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO
NL:S:18500010;Noordikslaan;Almelo;0,0;0,9;0,0;0,0;0,0;0,0
NL:S:30007148;Weerdestein;Amsterdam;0,4;0,8;0,1;0,2;0,1;0,2
NL:S:31008016;Rhoon;Rhoon;1,9;1,7;1,5;1,8;0,0;0,0
NL:S:40320210;Beemdhof;Heteren;1,2;2,2;0,6;1,0;0,2;0,4
NL:S:40420130;Kerk;Indoornik;2,6;3,2;0,5;0,8;0,3;0,9
NL:S:43000010;Centraal Station;Enschede;3188,9;3116,6;1157,0;1070,6;779,4;655,6
NL:S:43000031;Van Heekplein;Enschede;457,1;447,0;349,3;348,6;127,3;131,4
NL:S:43000050;MST Haaksbergerstraat;Enschede;11,0;17,2;4,4;5,9;2,8;3,5
NL:S:43000130;Spinnerplein;Enschede;24,5;26,0;12,8;13,0;6,2;6,6
NL:S:43000195;Wkc Stadsveld;Enschede;55,0;38,8;35,5;22,3;18,1;13,0
NL:S:43000220;Deurningerstraat;Enschede;16,0;20,8;8,2;9,7;3,6;5,6
NL:S:43000240;Station Kennispark;Enschede;50,4;78,7;19,2;39,0;21,2;20,5
NL:S:43000250;Roombeek;Enschede;74,0;77,5;29,7;27,1;14,5;13,5
NL:S:43000270;Hulsmaatstraat;Enschede;80,1;66,1;24,2;19,0;15,3;13,4
NL:S:43000300;Horstlindelaan;Enschede;1,7;2,9;1,8;2,4;0,7;0,9
NL:S:43000320;Handellaan;Enschede;5,6;5,0;3,2;2,7;1,5;1,6
NL:S:43000340;Slagman;Enschede;4,5;4,5;1,0;1,1;0,4;0,5
NL:S:43000350;Stroinksbleekweg;Enschede;37,3;39,9;15,3;15,7;9,6;9,1
NL:S:43000370;Buizerdstraat;Enschede;2,8;27,1;3,2;14,5;0,5;7,6
NL:S:43000380;Spechtstraat;Enschede;6,5;2,4;2,5;0,8;1,1;0,3
NL:S:43000490;G.J. van Heekstraat;Enschede;1,0;7,6;1,1;3,7;0,6;4,3
NL:S:43000510;Van der Duijn van Maasdamlaan;Rotterdam;30,8;29,2;12,7;10,7;5,3;7,6
NL:S:43000530;Volkspark;Enschede;17,6;34,1;12,2;19,6;7,5;11,9
NL:S:43000610;Toekomststraat;Enschede;21,3;13,9;12,3;9,7;7,8;11,5
NL:S:43000630;Weegschaalstraat;Enschede;36,2;35,6;22,1;21,1;12,5;14,0
NL:S:43000650;Wkc Twekkelerveld;Enschede;66,6;62,0;53,8;46,3;28,7;29,2
NL:S:43000670;Olieslagweg;Enschede;12,1;8,9;6,0;7,2;3,6;4,9
NL:S:43000690;Jupiterstraat;Enschede;25,2;21,5;21,3;18,2;11,2;10,4
NL:S:43000711;Capitool;Enschede;10,2;12,5;1,4;2,5;0,8;1,4
NL:S:43000810;Beethovenlaan;Enschede;19,2;6,2;6,8;2,2;3,2;1,2
NL:S:43001050;Boddenkamp;Enschede;26,3;24,7;8,6;8,2;9,0;3,2
NL:S:43001090;Dr. J. van Damstraat;Enschede;4,6;2,2;2,1;1,0;1,4;0,8
NL:S:43001110;Fazantstraat;Enschede;7,9;0,4;3,0;0,1;1,2;0,1
NL:S:43001180;Waalstraat;Enschede;27,6;23,5;13,1;11,6;7,3;8,0
NL:S:43001190;Deppenbroekstraat;Enschede;2,4;9,0;1,0;3,9;0,2;1,6
NL:S:43001200;Het Achtervoort;Enschede;13,8;16,2;5,5;6,1;4,3;4,8
NL:S:43001210;Het Voortman;Enschede;3,2;8,1;2,9;5,5;0,7;2,1
NL:S:43001310;Wkc Deppenbroek;Enschede;28,3;27,3;14,2;12,8;8,5;8,9
NL:S:43001340;Vanekerstraat;Enschede;11,5;8,5;7,6;5,0;4,5;4,4
NL:S:43001360;P.A. van Deldenstraat;Enschede;7,2;7,3;3,4;3,5;2,4;2,3
NL:S:43001430;Sparrendaal;Enschede;26,0;23,1;11,4;10,0;5,8;4,7
NL:S:43001450;Gelderlandstraat;Enschede;36,9;36,5;23,5;21,9;12,5;12,8
NL:S:43001470;Utrechtlaan;Enschede;137,9;136,8;6,5;7,8;4,4;5,4
NL:S:43001490;Zuid Hollandlaan;Enschede;15,3;14,3;5,8;6,1;3,4;4,0
NL:S:43001550;Wkc Boswinkel;Enschede;73,3;75,8;46,8;47,0;23,8;28,6
NL:S:43001570;Tuindorp Broekheurne;Enschede;42,5;36,9;18,1;17,6;10,8;10,4
NL:S:43001600;Het Lang;Enschede;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43001620;Het Riet;Enschede;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43001630;Verrijzeniskerk;Enschede;39,3;34,0;12,5;10,1;6,8;7,0
NL:S:43001640;Lintveldebrink;Enschede;15,4;12,6;7,2;5,9;4,5;4,5
NL:S:43001650;Hazendijk;Enschede;0,5;9,6;0,2;5,2;0,1;2,4
NL:S:43001670;Broekheurnerborg;Enschede;0,6;0,4;0,5;0,3;0,0;0,0
NL:S:43001671;Broekheurnerplein;Enschede;0,3;0,2;0,5;0,2;0,0;0,0
NL:S:43001690;De Kiepe;Enschede;4,7;6,0;1,6;2,3;1,1;2,3
NL:S:43001700;Broekheurne-Ring;Enschede;6,5;0,3;3,5;0,1;1,8;0,0
NL:S:43001730;Hertmebrink;Enschede;46,9;39,6;23,6;19,9;10,9;9,8
NL:S:43001750;Wkc Het Bijvank;Enschede;9,4;9,6;5,0;3,7;2,1;1,7
NL:S:43001770;Vlierstraat;Enschede;12,9;22,5;4,2;7,4;3,1;5,7
NL:S:43001790;Het Oosterveld;Enschede;53,3;49,8;18,4;17,3;10,7;11,1
NL:S:43001810;Saasveldbrink;Enschede;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43001820;Herikebrink;Enschede;31,4;26,8;9,6;9,5;5,0;4,4
NL:S:43001830;Rabobank;Enschede;25,4;34,2;8,4;12,0;6,7;8,9
NL:S:43001850;P+R Zuiderval;Enschede;32,9;37,7;14,5;14,6;6,9;6,9
NL:S:43001870;Het Leunenberg;Enschede;26,0;29,0;16,7;18,4;5,9;6,3
NL:S:43001900;De Posten;Enschede;57,4;51,1;14,8;14,2;10,4;6,9
NL:S:43001910;Wkc Zuid;Enschede;41,0;53,6;24,3;32,4;9,2;14,0
NL:S:43001930;De Reulver;Enschede;25,8;24,6;9,2;9,5;4,8;6,5
NL:S:43001950;Ypelobrink;Enschede;25,1;24,7;16,7;14,6;9,6;10,7
NL:S:43001970;Zunabrink;Enschede;25,1;20,9;11,1;9,7;6,0;6,9
NL:S:43002000;Hengeveldebrink;Enschede;16,4;13,4;5,8;4,8;2,5;2,2
NL:S:43002070;Laaressingel;Enschede;10,6;14,7;3,6;6,1;1,5;3,2
NL:S:43002090;Asterstraat;Enschede;4,8;8,4;2,2;3,2;0,5;1,3
NL:S:43002110;Hyacintstraat;Enschede;6,4;3,0;3,0;1,0;0,9;0,7
NL:S:43002130;Gladiolenstraat;Enschede;9,9;10,3;5,9;7,1;1,5;1,8
NL:S:43002220;Wkc Stroinkslanden;Enschede;13,6;51,7;5,1;25,0;2,2;15,6
NL:S:43002290;Sportpark;Enschede;25,9;25,3;10,8;10,7;6,6;8,5
NL:S:43002310;Mariendaal;Enschede;15,1;14,8;4,0;4,5;2,4;3,1
NL:S:43002500;Bonhoeffer Bruggert;Enschede;0,2;21,0;0,2;7,3;0,1;6,9
NL:S:43002510;Soendastraat;Enschede;9,2;11,4;5,7;6,8;2,3;4,3
NL:S:43002530;Bankastraat;Enschede;14,3;18,4;5,8;7,2;2,8;5,5
NL:S:43002570;Madioenstraat;Enschede;0,6;0,5;0,2;0,2;0,0;0,0
NL:S:43002600;Aquadrome;Enschede;61,4;68,2;11,8;12,2;6,1;6,6
NL:S:43002610;Brinkstraat;Enschede;0,7;0,7;0,6;0,7;0,0;0,0
NL:S:43002630;J.P. Coenstraat;Enschede;0,7;0,7;0,3;0,2;0,0;0,0
NL:S:43002650;Padangstraat;Enschede;0,8;0,9;0,6;0,5;0,0;0,0
NL:S:43002790;Rembrandtlaan;Enschede;18,5;32,2;10,7;18,5;5,4;16,1
NL:S:43002820;De Hatteler;Enschede;16,0;10,6;6,5;6,2;4,3;3,7
NL:S:43002840;Albert Cuypstraat;Enschede;0,4;1,5;0,1;0,3;0,2;0,8
NL:S:43002860;Zuivelstraat;Enschede;0,7;2,0;0,2;0,7;0,2;1,0
NL:S:43003070;Pathmossingel;Enschede;0,0;0,8;0,0;0,1;0,0;0,6
NL:S:43003090;Poolmansweg;Enschede;0,2;0,7;0,0;0,1;0,1;0,2
NL:S:43003110;Lindestraat;Enschede;0,1;0,4;0,0;0,0;0,0;0,2
NL:S:43003200;C. Troostlaan;Enschede;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43003220;Henriette Ronnerlaan;Enschede;0,2;12,3;0,1;5,3;0,0;3,4
NL:S:43003250;Fre Cohenlaan;Enschede;10,2;8,1;3,7;3,8;2,2;2,5
NL:S:43003270;Ferdinand Bolstraat;Enschede;14,3;11,0;5,0;5,0;2,1;3,1
NL:S:43003440;Hanenberglanden;Enschede;36,4;30,9;18,7;13,0;10,2;10,8
NL:S:43003460;Hesselinklanden;Enschede;25,6;17,4;12,4;7,5;5,6;4,5
NL:S:43003480;Auskamplanden;Enschede;19,1;16,2;8,2;7,6;4,9;4,8
NL:S:43003500;Hasmanlanden;Enschede;29,7;32,1;13,0;14,2;7,2;9,1
NL:S:43003530;Tiemeister;Enschede;36,2;36,5;2,8;3,3;1,3;1,7
NL:S:43003570;Schabbinklanden;Enschede;14,9;18,6;6,1;7,3;3,3;3,7
NL:S:43003600;Bekmanlanden;Enschede;14,4;7,9;4,7;2,8;2,6;1,5
NL:S:43003620;Vrielinklanden;Enschede;21,2;16,8;8,3;5,9;3,2;2,6
NL:S:43003640;Verwooldslanden;Enschede;19,3;0,6;8,6;0,4;4,8;0,1
NL:S:43003680;Wkc De Posten;Enschede;0,0;0,1;0,0;0,1;0,0;0,0
NL:S:43003700;Verzorgingshuis De Posten;Enschede;0,4;0,4;0,5;0,6;0,0;0,0
NL:S:43003870;Buurserstraat;Enschede;35,1;30,1;12,5;10,1;7,1;6,8
NL:S:43003900;Zenderenbrink;Enschede;0,1;0,5;0,0;0,6;0,0;0,0
NL:S:43004010;Borstelweg;Enschede;33,5;24,7;11,8;9,3;7,3;6,4
NL:S:43004050;Lonnekerbrugstraat;Enschede;1,7;2,3;0,0;0,0;0,0;0,0
NL:S:43004090;Orion;Enschede;0,2;1,0;0,0;0,0;0,0;0,0
NL:S:43004170;Twekkeler Es;Enschede;3,5;4,2;0,0;0,0;0,0;0,0
NL:S:43004310;De Hoeveler;Enschede;4,7;4,4;0,0;0,0;0,0;0,0
NL:S:43004340;Scansped;Enschede;0,7;0,9;0,0;0,0;0,0;0,0
NL:S:43004370;Dr. J. Wagenaarstraat;Enschede;5,8;0,0;1,5;0,0;0,0;0,1
NL:S:43004410;Transportcentrum;Enschede;8,3;11,0;0,0;0,0;0,0;0,0
NL:S:43004450;Kanaalstraat;Enschede;0,6;0,6;0,0;0,0;0,0;0,0
NL:S:43004550;Olympialaan;Enschede;0,9;0,6;0,3;0,1;0,0;0,0
NL:S:43004590;Hendrik Smeltweg;Enschede;0,7;2,1;0,2;0,9;0,0;0,0
NL:S:43005030;C.F. Klaarstraat;Enschede;58,1;54,6;28,3;26,9;13,6;18,2
NL:S:43005190;Wooldrik;Enschede;62,2;63,2;21,6;23,0;11,9;16,7
NL:S:43005440;Schuttersveld;Enschede;22,9;29,5;8,6;12,2;3,4;6,4
NL:S:43005530;G.J. van Heekpark;Enschede;52,3;51,1;16,0;16,0;8,9;12,6
NL:S:43005570;Ledeboerpark;Enschede;39,5;38,4;15,3;12,9;9,1;18,1
NL:S:43005590;Uranusstraat;Enschede;42,5;44,0;12,5;12,8;6,8;16,0
NL:S:43005630;Westerbegraafplaats/UT;Enschede;123,4;132,9;6,9;6,8;5,2;6,0
NL:S:43005710;Kennispark/UT;Enschede;119,0;114,3;45,2;32,4;23,9;23,8
NL:S:43006090;Voortmansweg;Enschede;5,4;5,6;2,3;1,6;1,0;0,9
NL:S:43006160;Kotkampweg;Enschede;16,5;18,5;7,9;7,6;5,4;5,8
NL:S:43006980;Veldkampstraat;Enschede;0,2;0,7;0,0;0,2;0,0;0,1
NL:S:43007120;Getfertsingel;Enschede;0,3;0,1;0,2;0,0;0,1;0,1
NL:S:43007140;Stevenfennestraat;Enschede;25,7;19,8;11,9;9,9;7,2;7,0
NL:S:43007160;Dr. v.d. Zandestraat;Enschede;31,3;23,0;13,8;10,3;7,9;7,7
NL:S:43007180;Borgbos;Enschede;2,4;2,6;1,3;1,2;0,8;0,9
NL:S:43007200;Usseler Esch;Usselo;0,7;0,8;0,4;0,5;0,1;0,1
NL:S:43008030;Floraparkstraat;Enschede;3,2;4,6;1,4;1,9;0,5;0,9
NL:S:43008050;Onlandhorst;Enschede;2,0;1,7;0,8;0,9;1,5;0,2
NL:S:43008070;Wkc Stokhorst;Enschede;10,1;10,4;5,7;5,8;1,8;2,0
NL:S:43008090;Hoge Boekelerweg;Enschede;6,3;5,7;4,3;3,6;1,8;1,9
NL:S:43008110;Wkc 't Ribbelt;Enschede;6,1;4,4;2,7;1,4;1,9;1,3
NL:S:43008130;Dotterbloemstraat;Enschede;5,4;0,9;3,7;1,0;0,6;0,0
NL:S:43008200;Lindenhof;Enschede;41,9;41,0;24,7;24,8;10,2;10,6
NL:S:43008230;Marie de Roodelaan;Enschede;8,1;6,4;3,5;2,4;2,1;3,5
NL:S:43008390;Auke Vleerstraat;Enschede;1,1;1,8;0,0;0,0;0,0;0,0
NL:S:43008410;Usselerrondweg;Enschede;0,6;0,7;0,0;0,0;0,0;0,0
NL:S:43010030;Winterweg;Enschede;13,1;12,6;5,5;5,2;2,1;2,6
NL:S:43010050;Dolphia;Enschede;27,7;29,2;11,8;12,2;5,8;7,0
NL:S:43010070;Esmarkelaan;Enschede;36,6;41,0;12,1;14,7;6,3;5,7
NL:S:43010110;Oikos;Glanerbrug;56,5;39,6;20,5;15,8;12,4;9,1
NL:S:43010140;Schoolstraat;Glanerbrug;33,9;22,5;17,3;10,8;6,8;3,7
NL:S:43010220;Tolstraat;Glanerbrug;16,6;20,3;8,7;11,0;3,8;5,9
NL:S:43010240;Symfoniestraat;Glanerbrug;28,1;28,7;8,8;10,2;4,8;5,6
NL:S:43010330;Ekersdijk;Glanerbrug;7,9;41,0;2,4;18,6;1,6;11,9
NL:S:43010350;Eilermarke;Glanerbrug;29,9;35,5;10,2;13,6;6,6;8,4
NL:S:43010370;Schipholtstraat;Glanerbrug;37,0;40,1;13,0;15,1;6,4;8,3
NL:S:43011120;Zwarteweg;Glanerbrug;27,5;4,5;15,2;1,7;5,6;0,7
NL:S:43021790;Boskamphoek;Enschede;14,8;14,7;7,9;7,9;3,5;3,7
NL:S:43021830;Beekwoudehoek;Enschede;27,3;25,6;11,2;11,9;7,8;8,5
NL:S:43021850;Honinglohoek;Enschede;43,0;36,8;20,8;19,2;11,7;11,6
NL:S:43021870;Wkc Helmerhoek;Enschede;45,5;45,5;20,2;19,2;10,4;11,4
NL:S:43021970;Graeshoek;Enschede;11,5;11,1;6,3;6,3;3,6;3,1
NL:S:43022000;Disselhoek;Enschede;13,0;12,5;4,0;4,6;2,8;2,1
NL:S:43022010;Dubbelinckhoek;Enschede;16,6;15,5;6,0;5,0;3,7;2,7
NL:S:43100070;Tinsteden;Enschede;4,7;6,5;0,0;0,0;0,0;0,0
NL:S:43100120;Ganzebosweg;Boekelo;0,0;0,2;0,0;0,0;0,0;0,0
NL:S:43100350;Windmolenweg/Centrum;Boekelo;1,3;1,7;0,5;0,8;0,0;0,0
NL:S:43100360;Smaragdstraat;Boekelo;0,2;0,5;0,1;0,3;0,0;0,0
NL:S:43100410;Marcellinuskerk;Boekelo;1,2;0,8;0,4;0,2;0,0;0,0
NL:S:43100600;De Blekerij;Boekelo;1,7;0,0;0,8;0,0;0,0;0,0
NL:S:43100780;Henry Dunantlaan;Boekelo;0,1;0,5;0,0;0,2;0,0;0,0
NL:S:43100800;Weleweg;Boekelo;0,1;0,7;0,0;0,3;0,0;0,0
NL:S:43100970;Marssteden;Enschede;8,3;7,6;0,0;0,0;0,0;0,0
NL:S:43101010;Kopersteden;Enschede;4,1;5,3;0,0;0,0;0,0;0,0
NL:S:43110010;Oude Grensweg;Hengelo;12,7;13,9;5,9;6,3;3,8;4,4
NL:S:43110070;De Broeierd;Enschede;66,9;67,3;48,6;32,6;22,0;58,4
NL:S:43110120;UT/Drienerbeeklaan;Enschede;8,6;19,6;5,7;21,3;4,4;14,4
NL:S:43110140;UT/Hoofdingang;Enschede;5,5;9,2;0,0;0,0;0,0;0,0
NL:S:43110170;Kettingbrug;Hengelo;3,1;3,9;2,0;1,7;0,9;1,2
NL:S:43110210;UT/De Hems;Enschede;14,2;14,8;21,5;21,3;10,8;17,2
NL:S:43110230;UT/Calslaan;Enschede;0,4;1,7;6,0;12,7;3,4;8,2
NL:S:43110250;UT/Reelaan;Enschede;6,7;8,3;5,9;11,7;3,7;7,8
NL:S:43110270;UT/Langenkampweg;Enschede;36,9;31,6;45,1;31,9;21,1;39,3
NL:S:43110280;UT/Sportcentrum;Enschede;2,4;1,3;1,2;1,5;1,1;2,1
NL:S:43110310;UT/Hallenweg;Enschede;26,3;26,1;0,0;0,0;0,0;0,0
NL:S:43110330;UT/Bastille;Enschede;8,9;7,2;0,0;0,0;0,0;0,0
NL:S:43111290;UT/De Zul;Enschede;24,6;25,9;0,0;0,0;0,0;0,0
NL:S:43130010;Platinastraat;Hengelo;18,4;23,9;5,9;6,0;1,5;1,4
NL:S:43130030;Bellersweg;Beckum;1,4;1,4;0,2;0,7;0,1;0,2
NL:S:43130050;Sluitersdijk;Beckum;1,2;1,7;0,4;0,5;0,2;0,1
NL:S:43130070;Wolfkaterweg;Beckum;5,1;6,2;2,2;4,1;1,4;2,5
NL:S:43130090;R.K. Kerk;Beckum;4,1;3,3;2,3;1,7;1,1;1,1
NL:S:43130140;Bentelerweg;Beckum;0,4;0,5;0,1;0,6;0,1;0,2
NL:S:43150010;Grens;Buurse;0,4;0,5;0,0;0,0;0,0;0,0
NL:S:43150030;Braambrug;Buurse;0,4;0,4;0,0;0,0;0,0;0,0
NL:S:43150050;Garage Den Posten;Buurse;0,2;1,1;0,0;0,0;0,0;0,0
NL:S:43150090;Zendvelderweg;Buurse;0,4;0,3;0,0;0,0;0,0;0,0
NL:S:43150110;Hofweg;Buurse;0,7;0,2;0,0;0,0;0,0;0,0
NL:S:43150130;Koekkoeksbrug;Buurse;0,0;0,5;0,0;0,0;0,0;0,0
NL:S:43150150;Cafe Winkelman;Buurse;2,2;1,1;0,0;0,0;0,0;0,0
NL:S:43160150;Cafe De Witte;Hengevelde;3,9;5,7;0,2;0,2;0,0;0,0
NL:S:43160210;Cafe Roesscher;Hengevelde;0,2;0,2;0,0;0,0;0,0;0,0
NL:S:43160250;Kerk;Hengevelde;21,5;19,0;3,7;4,0;0,0;0,0
NL:S:43160310;Transformatorhuis;Hengevelde;0,8;0,9;0,0;0,1;0,0;0,0
NL:S:43160370;Centrum;St. Isidorushoeve;2,0;2,1;0,4;0,5;0,0;0,0
NL:S:43160390;Weg naar Rietmolen;St. Isidorushoeve;0,2;0,4;0,1;0,2;0,0;0,0
NL:S:43170030;Lonnekermolenweg;Losser;0,4;0,5;0,1;0,3;0,1;0,2
NL:S:43170050;Oude Losserseweg;Losser;0,2;0,4;0,1;0,1;0,0;0,0
NL:S:43170070;Landweerweg;Losser;0,6;0,6;0,2;0,2;0,1;0,0
NL:S:43170100;Pompstation;Losser;0,2;0,2;0,1;0,1;0,1;0,1
NL:S:43180030;Dorpsstraat;Lonneker;3,4;3,9;1,0;2,4;0,5;0,7
NL:S:43180050;Scholten Reimerstraat;Lonneker;12,8;12,0;4,2;3,8;2,4;2,3
NL:S:43180070;Beukerweg;Lonneker;1,0;1,4;0,7;0,8;0,4;0,6
NL:S:43180090;Landweerweg;Lonneker;1,1;1,1;0,8;1,0;0,4;0,4
NL:S:43180110;Prins Bernhardpark;Lonneker;1,1;1,3;0,2;0,3;0,3;0,3
NL:S:43180130;Veendijk;Lonneker;1,0;0,8;0,4;0,6;0,2;0,3
NL:S:43180160;Hanzepoort;Oldenzaal;13,7;15,8;4,0;4,6;2,3;2,7
NL:S:43210020;Berfloplein;Hengelo;6,5;6,0;1,1;1,7;0,0;0,0
NL:S:43210040;Brouwerijstraat;Hengelo;0,9;0,7;0,4;0,3;0,0;0,0
NL:S:43210060;Twekkelerplein;Hengelo;3,8;4,0;1,5;1,6;0,0;0,1
NL:S:43210080;Athenestraat;Hengelo;3,6;3,5;0,6;0,6;0,0;0,0
NL:S:43210110;Berfloweg;Hengelo;1,7;2,6;0,5;1,8;0,0;0,0
NL:S:43210130;Pruisische Veldweg;Hengelo;1,3;2,3;0,2;1,2;0,1;0,1
NL:S:43210150;Vuurdoornplein;Hengelo;30,4;31,0;6,0;5,5;0,1;0,1
NL:S:43210170;Goudenregenstraat;Hengelo;1,7;0,1;0,3;0,2;0,0;0,0
NL:S:43210180;Jasmijnstraat;Hengelo;2,8;3,6;0,8;0,5;0,0;0,0
NL:S:43210190;Heraklesstraat;Hengelo;3,1;4,2;0,8;0,9;0,0;0,0
NL:S:43210290;Gerardus Majella;Hengelo;6,9;7,9;2,9;3,8;1,3;4,7
NL:S:43210380;Wkc Hengelose Es;Hengelo;35,7;37,6;16,2;19,2;3,4;10,1
NL:S:43210430;Achterhoek;Hengelo;10,2;9,3;4,2;4,2;0,6;2,4
NL:S:43210520;Steenmeijerstraat;Hengelo;2,4;1,0;1,4;0,6;0,4;0,4
NL:S:43210580;Pasteurstraat;Hengelo;2,4;3,4;1,1;2,1;0,5;0,4
NL:S:43210590;Twickelcollege;Hengelo;5,2;4,5;1,8;1,3;0,5;0,3
NL:S:43210610;Narcisstraat;Hengelo;0,7;1,3;0,2;0,7;0,1;0,4
NL:S:43210645;Industriestraat;Hengelo;0,6;2,2;0,2;1,2;0,0;0,6
NL:S:43210650;Nijverheidsstraat;Hengelo;0,8;1,3;0,3;0,6;0,2;0,5
NL:S:43210670;Krabbenbosplein;Hengelo;2,5;2,6;1,8;2,3;0,5;0,8
NL:S:43210690;Catharinastraat;Hengelo;1,8;4,3;1,0;2,5;0,4;1,2
NL:S:43210710;Gezinastraat;Hengelo;1,8;2,3;0,5;1,4;0,3;0,4
NL:S:43210730;Laurastraat;Hengelo;0,4;1,2;0,3;1,0;0,1;0,4
NL:S:43210750;Babcockstraat;Hengelo;0,6;1,9;0,5;1,9;0,1;1,3
NL:S:43210770;Zernikestraat;Hengelo;1,8;4,1;1,4;1,9;0,8;0,5
NL:S:43210790;Meijersweg;Hengelo;0,6;2,0;0,4;1,6;0,3;0,6
NL:S:43210820;Willem de Clerqstraat;Hengelo;1,4;2,0;0,4;0,5;0,1;0,2
NL:S:43210850;Lansinkesweg;Hengelo;22,6;42,4;1,4;2,3;0,6;1,2
NL:S:43210890;GOLS-straat;Hengelo;0,1;0,4;0,2;0,2;0,0;0,0
NL:S:43210940;Griegstraat;Hengelo;5,5;4,7;2,8;3,9;0,3;0,9
NL:S:43210960;Kasbah;Hengelo;9,0;8,4;2,7;3,2;1,0;1,1
NL:S:43210980;Paganinistraat;Hengelo;8,6;8,7;8,0;6,0;1,1;0,9
NL:S:43211011;Centraal Station;Hengelo;1370,7;1216,4;487,7;431,9;323,7;223,6
NL:S:43211030;Grundellaan;Hengelo;24,8;26,9;6,8;8,6;3,2;4,3
NL:S:43211060;Staringstraat;Hengelo;4,0;1,4;2,5;1,0;0,3;0,1
NL:S:43211070;Klaverstraat;Hengelo;5,4;4,1;1,7;1,4;0,4;0,4
NL:S:43211090;Van Koetsveldstraat;Hengelo;4,8;5,5;1,6;1,7;0,4;0,7
NL:S:43211110;Rhijnvis Feithstraat;Hengelo;8,1;8,4;2,0;2,3;0,8;0,8
NL:S:43211130;Jan Prinsstraat;Hengelo;9,3;22,9;4,0;9,2;1,4;2,2
NL:S:43211150;Willem de Merodestraat;Hengelo;6,4;4,3;4,2;3,2;0,6;0,6
NL:S:43211170;'t Swafert;Hengelo;4,0;2,5;3,2;1,8;0,8;0,4
NL:S:43211190;Wkc Groot Driene;Hengelo;18,9;6,1;7,3;2,8;1,3;0,4
NL:S:43211200;Boomgaard;Hengelo;13,9;7,5;6,6;5,5;1,6;1,0
NL:S:43211230;Sportlaan Driene;Hengelo;5,8;10,6;2,6;3,2;0,3;0,4
NL:S:43211240;IKEA;Hengelo;18,4;19,0;15,5;16,1;9,4;8,4
NL:S:43211260;Vosboer;Hengelo;13,7;15,5;1,3;1,8;0,9;1,1
NL:S:43211350;Wkc Hasselo;Hengelo;30,6;33,2;16,9;18,7;8,6;9,4
NL:S:43211380;Robert Stolzstraat;Hengelo;0,4;2,3;0,6;2,6;2,4;4,9
NL:S:43211410;Middelhoek;Hengelo;18,3;15,8;5,7;5,4;3,7;3,5
NL:S:43211450;Molendijkhoek;Hengelo;21,5;20,7;7,7;7,2;4,3;4,7
NL:S:43211490;Bovenhoek;Hengelo;43,4;38,5;16,2;16,7;8,5;7,9
NL:S:43211510;Bruninkshoek;Hengelo;27,5;25,0;8,8;8,9;4,1;2,3
NL:S:43211530;Schothorsthoek;Hengelo;9,1;9,7;3,1;3,9;1,5;2,2
NL:S:43211570;Tijertshoek;Hengelo;17,2;15,7;4,6;5,6;0,0;0,0
NL:S:43211590;Plein;Hengelo;3,8;3,9;2,6;3,6;1,4;1,1
NL:S:43211610;Campus West;Hengelo;8,9;9,6;0,7;0,6;0,2;0,3
NL:S:43211630;Holec;Hengelo;8,5;8,9;0,1;0,2;0,0;0,1
NL:S:43211670;Hazenweg;Hengelo;19,7;23,4;3,7;4,2;0,5;1,4
NL:S:43211710;Roershoek;Hengelo;20,8;20,4;6,1;7,5;3,2;4,7
NL:S:43211730;Kristenbos;Hengelo;18,2;16,8;6,2;7,1;3,8;4,2
NL:S:43211750;Stenendokweg;Amsterdam;19,4;19,6;4,6;6,5;2,7;4,3
NL:S:43211870;Wkc Slangenbeek;Hengelo;48,8;46,9;17,3;18,1;10,2;10,8
NL:S:43212030;Haverweg;Hengelo;42,2;47,1;20,8;24,0;9,4;11,2
NL:S:43212050;Henriette Roland Holststraat;Hengelo;2,1;2,5;0,0;0,0;0,0;0,0
NL:S:43212100;De Brink;Hengelo;3,8;13,1;2,8;9,3;1,3;2,3
NL:S:43212120;Slachthuisweg;Hengelo;11,2;12,6;0,7;0,9;0,7;0,7
NL:S:43212140;Twente Milieu;Hengelo;7,9;8,3;0,5;0,9;0,1;0,2
NL:S:43212180;Expo Westermaat;Hengelo;1,4;1,2;0,1;0,1;0,1;0,1
NL:S:43212260;Thiemsbrug;Hengelo;30,1;33,8;18,3;20,3;8,7;7,5
NL:S:43212270;'t Wilbert West;Hengelo;3,3;4,2;0,6;0,8;0,9;0,5
NL:S:43212290;'t Wilbert Oost;Hengelo;8,1;8,5;2,5;3,3;0,2;2,5
NL:S:43212470;Boldershoekweg;Hengelo;1,2;1,7;0,0;0,0;0,0;0,0
NL:S:43212530;Onyxstraat;Hengelo;1,0;1,9;0,0;0,0;0,0;0,0
NL:S:43212550;Makro;Hengelo;6,7;7,6;0,0;0,0;0,0;0,0
NL:S:43212610;Campus Oost;Hengelo;3,4;4,7;0,5;0,5;0,0;0,3
NL:S:43212750;Europalaan;Hengelo;1,2;1,7;0,0;0,0;0,0;0,0
NL:S:43212810;Buitenweg;Hengelo;3,8;5,5;2,0;2,1;1,6;1,5
